year,state_from,state_population_same_one_year_plus,state_population_same_house_one_year,state_population_same_state_one_year,state_population_different_state_residence_one_year,state_to,migration,total_migration_population,pct_migrated
2011,Michigan,9766574,8340767,1242917,139158,District of Columbia,256,182890,0.0013997484826945158
2011,Michigan,9766574,8340767,1242917,139158,Florida,17712,182890,0.09684509814642682
2011,Michigan,9766574,8340767,1242917,139158,Georgia,4254,182890,0.023259882989775275
2011,Michigan,9766574,8340767,1242917,139158,Hawaii,630,182890,0.003444693531631035
2011,Michigan,9766574,8340767,1242917,139158,Idaho,882,182890,0.004822570944283449
2011,Michigan,9766574,8340767,1242917,139158,Illinois,9897,182890,0.0541144950516704
2011,Michigan,9766574,8340767,1242917,139158,Indiana,7668,182890,0.04192684127070917
2011,Michigan,9766574,8340767,1242917,139158,Iowa,1709,182890,0.009344414675487998
2011,Michigan,9766574,8340767,1242917,139158,Kansas,1148,182890,0.00627699710208322
2011,Michigan,9766574,8340767,1242917,139158,Kentucky,2578,182890,0.014095904642134616
2011,Michigan,9766574,8340767,1242917,139158,Louisiana,955,182890,0.005221717972551807
2011,Michigan,9766574,8340767,1242917,139158,Maine,599,182890,0.0032751927388047462
2011,Michigan,9766574,8340767,1242917,139158,Maryland,1035,182890,0.005659139373393843
2011,Michigan,9766574,8340767,1242917,139158,Massachusetts,2861,182890,0.015643282847613318
2011,Michigan,9766574,8340767,1242917,139158,Michigan,NA,182890,NA
2011,Michigan,9766574,8340767,1242917,139158,Minnesota,2671,182890,0.014604407020613483
2011,Michigan,9766574,8340767,1242917,139158,Mississippi,715,182890,0.003909453770025699
2011,Michigan,9766574,8340767,1242917,139158,Missouri,2509,182890,0.01371862868390836
2011,Michigan,9766574,8340767,1242917,139158,Montana,84,182890,4.5929247088413803e-4
2011,Michigan,9766574,8340767,1242917,139158,Nebraska,439,182890,0.0024003499371206736
2011,Michigan,9766574,8340767,1242917,139158,Nevada,1215,182890,0.006643337525288425
2011,Michigan,9766574,8340767,1242917,139158,New Hampshire,73,182890,3.99147028268358e-4
2011,Michigan,9766574,8340767,1242917,139158,New Jersey,1849,182890,0.010109902126961562
2011,Michigan,9766574,8340767,1242917,139158,New Mexico,508,182890,0.00277762589534693
2011,Michigan,9766574,8340767,1242917,139158,New York,6087,182890,0.033282300836568426
2011,Michigan,9766574,8340767,1242917,139158,North Carolina,3405,182890,0.018617748373339165
2011,Michigan,9766574,8340767,1242917,139158,North Dakota,159,182890,8.693750341735469e-4
2011,Michigan,9766574,8340767,1242917,139158,Ohio,11224,182890,0.061370222538137675
2011,Michigan,9766574,8340767,1242917,139158,Oklahoma,917,182890,0.00501394280715184
2011,Michigan,9766574,8340767,1242917,139158,Oregon,647,182890,0.003537645579309968
2011,Michigan,9766574,8340767,1242917,139158,Pennsylvania,2864,182890,0.015659686150144896
2011,Michigan,9766574,8340767,1242917,139158,Rhode Island,385,182890,0.0021050904915522993
2011,Michigan,9766574,8340767,1242917,139158,South Carolina,2185,182890,0.011947072010498114
2011,Michigan,9766574,8340767,1242917,139158,South Dakota,571,182890,0.0031220952485100334
2011,Michigan,9766574,8340767,1242917,139158,Tennessee,3106,182890,0.016982885887692055
2011,Michigan,9766574,8340767,1242917,139158,Texas,9935,182890,0.05432227021707037
2011,Michigan,9766574,8340767,1242917,139158,Utah,642,182890,0.0035103067417573404
2011,Michigan,9766574,8340767,1242917,139158,Vermont,0,182890,0
2011,Michigan,9766574,8340767,1242917,139158,Virginia,2327,182890,0.012723494996992728
2011,Michigan,9766574,8340767,1242917,139158,Washington,1430,182890,0.007818907540051398
2011,Michigan,9766574,8340767,1242917,139158,West Virginia,417,182890,0.0022800590518891137
2011,Michigan,9766574,8340767,1242917,139158,Wisconsin,4018,182890,0.021969489857291268
2011,Michigan,9766574,8340767,1242917,139158,Wyoming,841,182890,0.004598392476351906
2011,Michigan,9766574,8340767,1242917,139158,Puerto Rico,908,182890,0.004964732899557111
2011,Michigan,9766574,8340767,1242917,139158,U S Island Area,478,182890,0.002613592870031166
2011,Michigan,9766574,8340767,1242917,139158,Foreign Country,42346,182890,0.2315380830007108
2011,Minnesota,5277329,4505462,646176,101029,Alabama,123,125691,9.785903525312075e-4
2011,Minnesota,5277329,4505462,646176,101029,Alaska,893,125691,0.007104725079759092
2011,Minnesota,5277329,4505462,646176,101029,Arizona,2314,125691,0.01841022825818873
2011,Minnesota,5277329,4505462,646176,101029,Arkansas,951,125691,0.0075661741890827505
2011,Minnesota,5277329,4505462,646176,101029,California,6638,125691,0.05281205496018013
2011,Minnesota,5277329,4505462,646176,101029,Colorado,2662,125691,0.021178922914130687
2011,Minnesota,5277329,4505462,646176,101029,Connecticut,74,125691,5.887454153439785e-4
2011,Minnesota,5277329,4505462,646176,101029,Delaware,86,125691,6.842176448592182e-4
2011,Minnesota,5277329,4505462,646176,101029,District of Columbia,367,125691,0.0029198590193410825
2011,Minnesota,5277329,4505462,646176,101029,Florida,2820,125691,0.022435973936081342
2011,Minnesota,5277329,4505462,646176,101029,Georgia,840,125691,0.006683056066066783
2011,Minnesota,5277329,4505462,646176,101029,Hawaii,901,125691,0.007168373232769251
2011,Minnesota,5277329,4505462,646176,101029,Idaho,402,125691,0.003198319688760532
2011,Minnesota,5277329,4505462,646176,101029,Illinois,8209,125691,0.06531096100755027
2011,Minnesota,5277329,4505462,646176,101029,Indiana,786,125691,0.006253431033248204
2011,Minnesota,5277329,4505462,646176,101029,Iowa,6175,125691,0.049128418104717124
2011,Minnesota,5277329,4505462,646176,101029,Kansas,606,125691,0.004821347590519607
2011,Minnesota,5277329,4505462,646176,101029,Kentucky,755,125691,0.006006794440333835
2011,Minnesota,5277329,4505462,646176,101029,Louisiana,573,125691,0.004558798959352698
2011,Minnesota,5277329,4505462,646176,101029,Maine,321,125691,0.0025538821395326636
2011,Minnesota,5277329,4505462,646176,101029,Maryland,424,125691,0.003373352109538471
2011,Minnesota,5277329,4505462,646176,101029,Massachusetts,970,125691,0.00771733855248188
2011,Minnesota,5277329,4505462,646176,101029,Michigan,5164,125691,0.041084882768058176
2011,Minnesota,5277329,4505462,646176,101029,Minnesota,NA,125691,NA
2011,Minnesota,5277329,4505462,646176,101029,Mississippi,549,125691,0.0043678545003222186
2011,Minnesota,5277329,4505462,646176,101029,Missouri,1345,125691,0.010700845724833123
2011,Minnesota,5277329,4505462,646176,101029,Montana,1457,125691,0.01159191986697536
2011,Minnesota,5277329,4505462,646176,101029,Nebraska,1936,125691,0.015402853028458681
2011,Minnesota,5277329,4505462,646176,101029,Nevada,2682,125691,0.021338043296656086
2011,Minnesota,5277329,4505462,646176,101029,New Hampshire,21,125691,1.6707640165166958e-4
2011,Minnesota,5277329,4505462,646176,101029,New Jersey,631,125691,0.005020248068676357
2011,Minnesota,5277329,4505462,646176,101029,New Mexico,540,125691,0.004296250328185789
2011,Minnesota,5277329,4505462,646176,101029,New York,2416,125691,0.01922174220906827
2011,Minnesota,5277329,4505462,646176,101029,North Carolina,845,125691,0.006722836161698133
2011,Minnesota,5277329,4505462,646176,101029,North Dakota,7574,125691,0.060258888862368826
2011,Minnesota,5277329,4505462,646176,101029,Ohio,1961,125691,0.01560175350661543
2011,Minnesota,5277329,4505462,646176,101029,Oklahoma,546,125691,0.004343986442943409
2011,Minnesota,5277329,4505462,646176,101029,Oregon,1800,125691,0.014320834427285963
2011,Minnesota,5277329,4505462,646176,101029,Pennsylvania,870,125691,0.006921736639854882
2011,Minnesota,5277329,4505462,646176,101029,Rhode Island,0,125691,0
2011,Minnesota,5277329,4505462,646176,101029,South Carolina,447,125691,0.003556340549442681
2011,Minnesota,5277329,4505462,646176,101029,South Dakota,5305,125691,0.04220668146486224
2011,Minnesota,5277329,4505462,646176,101029,Tennessee,874,125691,0.006953560716359962
2011,Minnesota,5277329,4505462,646176,101029,Texas,3062,125691,0.024361330564638677
2011,Minnesota,5277329,4505462,646176,101029,Utah,919,125691,0.007311581577042111
2011,Minnesota,5277329,4505462,646176,101029,Vermont,177,125691,0.0014082153853497864
2011,Minnesota,5277329,4505462,646176,101029,Virginia,1034,125691,0.008226523776563159
2011,Minnesota,5277329,4505462,646176,101029,Washington,1413,125691,0.011241855025419481
2011,Minnesota,5277329,4505462,646176,101029,West Virginia,92,125691,7.319537596168381e-4
2011,Minnesota,5277329,4505462,646176,101029,Wisconsin,19255,125691,0.15319314827632846
2011,Minnesota,5277329,4505462,646176,101029,Wyoming,224,125691,0.0017821482842844754
2011,Minnesota,5277329,4505462,646176,101029,Puerto Rico,54,125691,4.296250328185789e-4
2011,Minnesota,5277329,4505462,646176,101029,U S Island Area,35,125691,2.784606694194493e-4
2011,Minnesota,5277329,4505462,646176,101029,Foreign Country,24573,125691,0.1955032579898322
2011,Mississippi,2943021,2534036,332934,68511,Alabama,8922,76051,0.11731601162377878
2011,Mississippi,2943021,2534036,332934,68511,Alaska,117,76051,0.0015384413091215105
2011,Mississippi,2943021,2534036,332934,68511,Arizona,556,76051,0.0073108834860817085
2011,Mississippi,2943021,2534036,332934,68511,Arkansas,2315,76051,0.0304400994069769
2011,Mississippi,2943021,2534036,332934,68511,California,4723,76051,0.06210306241864012
2011,Mississippi,2943021,2534036,332934,68511,Colorado,484,76051,0.006364150372776163
2011,Mississippi,2943021,2534036,332934,68511,Connecticut,54,76051,7.100498349791588e-4
2011,Mississippi,2943021,2534036,332934,68511,Delaware,0,76051,0
2011,Mississippi,2943021,2534036,332934,68511,District of Columbia,415,76051,0.005456864472525016
2011,Mississippi,2943021,2534036,332934,68511,Florida,6152,76051,0.08089308490355157
2011,Mississippi,2943021,2534036,332934,68511,Georgia,3136,76051,0.041235486712863735
2011,Mississippi,2943021,2534036,332934,68511,Hawaii,369,76051,0.004852007205690918
2011,Mississippi,2943021,2534036,332934,68511,Idaho,55,76051,7.231989059972913e-4
2011,Mississippi,2943021,2534036,332934,68511,Illinois,2068,76051,0.027192278865498153
2011,Mississippi,2943021,2534036,332934,68511,Indiana,611,76051,0.008034082392079
2011,Mississippi,2943021,2534036,332934,68511,Iowa,650,76051,0.00854689616178617
2011,Mississippi,2943021,2534036,332934,68511,Kansas,66,76051,8.678386871967496e-4
2011,Mississippi,2943021,2534036,332934,68511,Kentucky,1626,76051,0.02138038947548356
2011,Mississippi,2943021,2534036,332934,68511,Louisiana,7139,76051,0.09387121799844841
2011,Mississippi,2943021,2534036,332934,68511,Maine,0,76051,0
2011,Mississippi,2943021,2534036,332934,68511,Maryland,265,76051,0.003484503819805131
2011,Mississippi,2943021,2534036,332934,68511,Massachusetts,1445,76051,0.019000407621201563
2011,Mississippi,2943021,2534036,332934,68511,Michigan,1610,76051,0.021170004339193436
2011,Mississippi,2943021,2534036,332934,68511,Minnesota,614,76051,0.008073529605133398
2011,Mississippi,2943021,2534036,332934,68511,Mississippi,NA,76051,NA
2011,Mississippi,2943021,2534036,332934,68511,Missouri,1581,76051,0.02078868127966759
2011,Mississippi,2943021,2534036,332934,68511,Montana,0,76051,0
2011,Mississippi,2943021,2534036,332934,68511,Nebraska,118,76051,0.0015515903801396431
2011,Mississippi,2943021,2534036,332934,68511,Nevada,84,76051,0.0011045219655231359
2011,Mississippi,2943021,2534036,332934,68511,New Hampshire,65,76051,8.54689616178617e-4
2011,Mississippi,2943021,2534036,332934,68511,New Jersey,269,76051,0.003537100103877661
2011,Mississippi,2943021,2534036,332934,68511,New Mexico,1075,76051,0.014135251344492512
2011,Mississippi,2943021,2534036,332934,68511,New York,364,76051,0.004786261850600255
2011,Mississippi,2943021,2534036,332934,68511,North Carolina,483,76051,0.006351001301758031
2011,Mississippi,2943021,2534036,332934,68511,North Dakota,0,76051,0
2011,Mississippi,2943021,2534036,332934,68511,Ohio,991,76051,0.013030729378969376
2011,Mississippi,2943021,2534036,332934,68511,Oklahoma,566,76051,0.007442374196263034
2011,Mississippi,2943021,2534036,332934,68511,Oregon,74,76051,9.7303125534181e-4
2011,Mississippi,2943021,2534036,332934,68511,Pennsylvania,2568,76051,0.033766814374564434
2011,Mississippi,2943021,2534036,332934,68511,Rhode Island,41,76051,5.391119117434353e-4
2011,Mississippi,2943021,2534036,332934,68511,South Carolina,398,76051,0.005233330265216762
2011,Mississippi,2943021,2534036,332934,68511,South Dakota,6,76051,7.889442610879542e-5
2011,Mississippi,2943021,2534036,332934,68511,Tennessee,7683,76051,0.10102431263231253
2011,Mississippi,2943021,2534036,332934,68511,Texas,5243,76051,0.06894057934806906
2011,Mississippi,2943021,2534036,332934,68511,Utah,332,76051,0.004365491578020013
2011,Mississippi,2943021,2534036,332934,68511,Vermont,0,76051,0
2011,Mississippi,2943021,2534036,332934,68511,Virginia,1453,76051,0.019105600189346622
2011,Mississippi,2943021,2534036,332934,68511,Washington,286,76051,0.003760634311185915
2011,Mississippi,2943021,2534036,332934,68511,West Virginia,303,76051,0.003984168518494168
2011,Mississippi,2943021,2534036,332934,68511,Wisconsin,1136,76051,0.014937344676598598
2011,Mississippi,2943021,2534036,332934,68511,Wyoming,0,76051,0
2011,Mississippi,2943021,2534036,332934,68511,Puerto Rico,318,76051,0.004181404583766157
2011,Mississippi,2943021,2534036,332934,68511,U S Island Area,87,76051,0.0011439691785775335
2011,Mississippi,2943021,2534036,332934,68511,Foreign Country,7135,76051,0.09381862171437588
2011,Missouri,5937896,4963040,801046,149439,Alabama,1395,173810,0.008026005408204362
2011,Missouri,5937896,4963040,801046,149439,Alaska,2043,173810,0.01175421437201542
2011,Missouri,5937896,4963040,801046,149439,Arizona,2356,173810,0.013555031356078476
2011,Missouri,5937896,4963040,801046,149439,Arkansas,6168,173810,0.035487026062942295
2011,Missouri,5937896,4963040,801046,149439,California,8386,173810,0.04824808699154249
2011,Missouri,5937896,4963040,801046,149439,Colorado,3144,173810,0.018088717565157356
2011,Missouri,5937896,4963040,801046,149439,Connecticut,1516,173810,0.00872216788447155
2011,Missouri,5937896,4963040,801046,149439,Delaware,0,173810,0
2011,Missouri,5937896,4963040,801046,149439,District of Columbia,215,173810,0.0012369829123755826
2011,Missouri,5937896,4963040,801046,149439,Florida,4513,173810,0.02596513434209769
2011,Missouri,5937896,4963040,801046,149439,Georgia,2964,173810,0.017053103964098728
2011,Missouri,5937896,4963040,801046,149439,Hawaii,871,173810,0.005011219147344802
2011,Missouri,5937896,4963040,801046,149439,Idaho,560,173810,0.003221908981071285
2011,Missouri,5937896,4963040,801046,149439,Illinois,20161,173810,0.11599447672746102
2011,Missouri,5937896,4963040,801046,149439,Indiana,4404,173810,0.025338012772567746
2011,Missouri,5937896,4963040,801046,149439,Iowa,4811,173810,0.0276796501927392
2011,Missouri,5937896,4963040,801046,149439,Kansas,20884,173810,0.12015419135837983
2011,Missouri,5937896,4963040,801046,149439,Kentucky,1993,173810,0.011466543927276912
2011,Missouri,5937896,4963040,801046,149439,Louisiana,1728,173810,0.009941890570162822
2011,Missouri,5937896,4963040,801046,149439,Maine,291,173810,0.001674241988378114
2011,Missouri,5937896,4963040,801046,149439,Maryland,716,173810,0.004119440768655429
2011,Missouri,5937896,4963040,801046,149439,Massachusetts,463,173810,0.00266382831827858
2011,Missouri,5937896,4963040,801046,149439,Michigan,2830,173810,0.01628214717219953
2011,Missouri,5937896,4963040,801046,149439,Minnesota,2026,173810,0.011656406420804327
2011,Missouri,5937896,4963040,801046,149439,Mississippi,1641,173810,0.009441343996317818
2011,Missouri,5937896,4963040,801046,149439,Missouri,NA,173810,NA
2011,Missouri,5937896,4963040,801046,149439,Montana,845,173810,0.0048616305160807775
2011,Missouri,5937896,4963040,801046,149439,Nebraska,4860,173810,0.027961567228582937
2011,Missouri,5937896,4963040,801046,149439,Nevada,1544,173810,0.008883263333525114
2011,Missouri,5937896,4963040,801046,149439,New Hampshire,769,173810,0.004424371440078246
2011,Missouri,5937896,4963040,801046,149439,New Jersey,1114,173810,0.006409297508773949
2011,Missouri,5937896,4963040,801046,149439,New Mexico,1016,173810,0.005845463437086473
2011,Missouri,5937896,4963040,801046,149439,New York,2904,173810,0.01670789943041252
2011,Missouri,5937896,4963040,801046,149439,North Carolina,3669,173810,0.021109257234911687
2011,Missouri,5937896,4963040,801046,149439,North Dakota,977,173810,0.005621080490190438
2011,Missouri,5937896,4963040,801046,149439,Ohio,3240,173810,0.01864104481905529
2011,Missouri,5937896,4963040,801046,149439,Oklahoma,6073,173810,0.03494045221793913
2011,Missouri,5937896,4963040,801046,149439,Oregon,777,173810,0.004470398711236408
2011,Missouri,5937896,4963040,801046,149439,Pennsylvania,1810,173810,0.010413670099533975
2011,Missouri,5937896,4963040,801046,149439,Rhode Island,359,173810,0.002065473793222484
2011,Missouri,5937896,4963040,801046,149439,South Carolina,267,173810,0.0015361601749036304
2011,Missouri,5937896,4963040,801046,149439,South Dakota,361,173810,0.002076980611012025
2011,Missouri,5937896,4963040,801046,149439,Tennessee,2676,173810,0.015396122202404924
2011,Missouri,5937896,4963040,801046,149439,Texas,10293,173810,0.059219837753869166
2011,Missouri,5937896,4963040,801046,149439,Utah,1697,173810,0.009763534894424946
2011,Missouri,5937896,4963040,801046,149439,Vermont,88,173810,5.062999827397733e-4
2011,Missouri,5937896,4963040,801046,149439,Virginia,2684,173810,0.015442149473563087
2011,Missouri,5937896,4963040,801046,149439,Washington,2518,173810,0.014487083597031242
2011,Missouri,5937896,4963040,801046,149439,West Virginia,196,173810,0.0011276681433749496
